Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue
1935,74,5,92,"Ah, Mr. Potter, at last."
1936,74,5,58,"Take it away, Ern."
1937,74,5,133,"Yeah, take it away, Ernie!"
1938,74,5,92,: Room 11.
1939,74,5,1,Hedwig.
1940,74,5,17,": Right smart bird you got there, Mr. Potter. He arrived here just five minutes before yourself."
1941,74,5,17,"As Minister for Magic, it is my duty to inform you, Mr. Potter... that earlier this evening your uncle's sister was located... a little south of Sheffield, circling a chimney stack. The Accidental Magic Reversal Department was dispatched immediately. She has been properly punctured and her memory modified. She will have no recollection of the incident whatsoever. So that's that... and no harm done."
1942,74,5,92,: Pea soup?
1943,74,5,1,"No, thank you. Minister?"
1944,74,5,17,Yes?
1945,74,5,1,I don't understand.
1946,74,5,17,Understand?
1947,74,5,1,I broke the law. Underage wizards can't use magic at home.
1948,74,5,17,"Come now, Harry the Ministry doesn't send people to Azkaban... for blowing up their aunts. On the other hand, running away like that, given the state of things... was very, very irresponsible."
1949,74,5,1,"The state of things, sir?"
1950,74,5,17,We have a killer on the loose.
1951,74,5,1,"Sirius Black, you mean? But what's he got to do with me?"
1952,74,5,17,"Nothing, of course. You're safe. And that's what matters. And tomorrow you'll be on your way back to Hogwarts. These are your new schoolbooks. I took the liberty... of having them brought here. Now Tom will show you to your room."
1953,74,5,1,Hedwig.
1954,74,5,17,"Oh, by the way, Harry. Whilst you're here, it would be best if you didn't... wander."
1955,75,5,160,Housekeeping. I'll come back later.
1956,75,5,2,"I'm warning you, Hermione. Keep that bloody beast of yours away from Scabbers, or I'll turn it into a tea cozy."
1957,75,5,3,"It's a cat, Ronald. What do you expect? It's in his nature."
1958,75,5,2,A cat? Is that what they told you? Looks more like a pig with hair.
1959,75,5,3,"That's rich... coming from the owner of that smelly old shoe brush. Crookshanks, just ignore the mean little boy."
1960,75,5,2,Harry.
1961,75,5,3,Harry.
1962,75,5,1,Egypt. What's it like?
1963,75,5,2,"Brilliant. Loads of old stuff... like mummies, tombs, even Scabbers enjoyed himself."
1964,75,5,3,You know the Egyptians used to worship cats?
1965,75,5,2,Along with the dung beetle.
1966,75,5,14,Not flashing that clipping again are you Ron?
1967,75,5,19,Not flashing that clipping again are you Ron?
1968,75,5,2,I haven't shown anyone.
1969,75,5,14,"': No, not a soul. Not unless you count Tom. The day maid. The night maid. The Cook. The bloke who fixed the toilet. And that wizard from Belgium."
1970,75,5,19,"': No, not a soul. Not unless you count Tom. The day maid. The night maid. The Cook. The bloke who fixed the toilet. And that wizard from Belgium."
1971,75,5,26,Harry.
1972,75,5,1,Mrs. Weasley.
1973,75,5,26,"Good to see you, dear."
1974,75,5,1,Good to see you.
1975,75,5,26,You got everything you need?
1976,75,5,1,Yes.
1977,75,5,26,Yes? All of your books?
1978,75,5,1,"Yeah, it's all upstairs."
1979,75,5,26,All of your clothes?
1980,75,5,1,Everything's there.
1981,75,5,26,Good boy.
1982,75,5,1,Thank you.
1983,75,5,16,Harry Potter.
1984,75,5,1,Mr. Weasley.
1985,75,5,16,"Harry, wonder if I might have a word?"
1986,75,5,1,"Yeah, sure."
1987,75,5,16,Hermione.
1988,75,5,3,"Good morning, Mr. Weasley."
1989,75,5,16,Looking forward to a new term?
1990,75,5,1,Yeah. It should be great.
1991,75,5,16,"Harry, some within the Ministry would strongly discourage me... from divulging what I'm about to reveal to you. But I think that you need to know the facts. You are in danger. Grave danger."
1992,75,5,1,"Has this anything to do with Sirius Black, sir?"
1993,75,5,16,"What do you know about Sirius Black, Harry?"
1994,75,5,1,Only that he's escaped from Azkaban.
1995,75,5,16,"Do you know why? Thirteen years ago, when you stopped..."
1996,75,5,1,Voldemort.
1997,75,5,16,Don't say his name.
1998,75,5,1,Sorry.
1999,75,5,16,"When you stopped You-Know-Who... Black lost everything. But to this day, he still remains a faithful servant. And in his mind... you are the only thing that stands in the way... of You-Know-Who returning to power. And that is why... he has escaped from Azkaban. To find you."
2000,75,5,1,And kill me.
2001,75,5,16,"Harry, swear to me that whatever you might hear... you won't go looking for Black."
2002,75,5,1,Mr. Weasley... why would I go looking for someone who wants to kill me?
2003,76,42,26,"Quick. Quick. Ron, Ron! Oh, for goodness' sake! Don't lose him!"
2004,76,42,1,I didn't mean to blow her up. I just... I lost control.
2005,76,42,2,Brilliant.
2006,76,42,3,"Honestly, Ron, it's not funny. Harry was lucky not to be expelled."
2007,76,42,1,I think I was lucky not to be arrested actually.
2008,76,42,2,I still think it was brilliant.
2009,76,42,3,Come on. Everywhere else is full.
2010,76,42,2,Who do you think that is?
2011,76,42,3,Professor R.J. Lupin.
2012,76,42,2,Do you know everything? How is it she knows everything?
2013,76,42,3,"It's on his suitcase, Ronald."
2014,76,42,2,Oh.
2015,76,42,1,Do you think he's really asleep?
2016,76,42,3,Seems to be. Why?
2017,76,42,1,I gotta tell you something.
2018,76,42,2,Let me get this straight. Sirius Black has escaped from Azkaban to come after you?
2019,76,42,1,Yeah.
2020,76,42,3,"But they'll catch Black, won't they? I mean, everyone's looking for him."
2021,76,42,2,"Sure. Except no one's ever broken out of Azkaban before... and he's a murderous, raving lunatic."
2022,76,42,1,"Thanks, Ron."
2023,76,42,3,Why are we stopping? We can't be there yet.
2024,76,42,2,What's going on?
2025,76,42,1,I don't know. Maybe we've broken down.
2026,76,42,3,"Ouch, Ron. That was my foot."
2027,76,42,2,There's something moving out there. I think... someone's coming aboard.
2028,76,42,2,Bloody hell! What's happening?
2029,76,42,3,"Harry. Harry, are you all right?"
2030,76,42,1,Thank you.
2031,76,42,11,"Here, eat this. It'll help. It's all right. It's chocolate."
2032,76,42,1,What was that thing that came?
2033,76,42,11,"It was a dementor. One of the guards of Azkaban. It's gone now. It was searching the train for Sirius Black. If you'll excuse me, I need to have a little word with the driver. Eat. You'll feel better."
2034,76,42,1,What happened to me?
2035,76,42,2,"Well, you sort of went rigid. We thought maybe you were having a fit or something."
2036,76,42,1,And did either of you two... you know... pass out?
2037,76,42,2,"No. I felt weird, though. Like I'd never be cheerful again."
2038,76,42,1,But someone was screaming. A woman.
2039,76,42,3,"No one was screaming, Harry."
2040,77,36,4,"Welcome! Welcome to another year at Hogwarts! Now, I'd like to say a few words... before we all become too befuddled by our excellent feast. First, I'm pleased to welcome Professor R.J. Lupin... who's kindly consented to fill the post... of Defense Against the Dark Arts teacher. Good luck, Professor."
2041,77,36,3,"Of course. That's why he knew to give you the chocolate, Harry."
2042,77,36,12,"Potter. Is it true you fainted? I mean, you actually fainted?"
2043,77,36,2,"Shove off, Malfoy."
2044,77,36,1,How did he find out?
2045,77,36,3,Just forget it.
2046,77,36,4,"Our Care of Magical Creatures teacher... has decided to retire... in order to spend more time with his remaining limbs. Fortunately, I'm delighted to announce... that his place will be taken by none other... than our own Rubeus Hagrid. Finally, on a more disquieting note... at the request of the Ministry of Magic... Hogwarts will, until further notice, play host to the dementors of Azkaban... until such a time as Sirius Black is captured. The dementors will be stationed at every entrance to the grounds. Now whilst I've been assured... that their presence will not disrupt our day-to-day activities... a word of caution. Dementors are vicious creatures. They'll not distinguish... between the one they hunt and the one who gets in their way. Therefore, I must warn each and every one of you... to give them no reason to harm you. It is not in the nature of a dementor to be forgiving. But you know, happiness can be found... even in the darkest of times... if one only remembers to turn on the light."
2047,77,39,29,"Fortuna Major. Here, listen. She just won't let me in. Fortuna Major."
2048,77,39,141,"No, no, no. Wait, wait. Watch this. Oh, amazing! Just with my voice."
2049,77,39,1,Fortuna Major.
2050,77,39,141,"Yes, all right. Go in."
2051,77,39,1,Thank you.
2052,77,39,1,"She's still doing that after three years. She can't even sing. Exactly. Hey, man. Hey, man. Oh, God. That's awful."
2053,77,39,29,"She's still doing that after three years. She can't even sing. Exactly. Hey, man. Hey, man. Oh, God. That's awful."
2054,77,39,2,". Green. That's a monkey. What is that? You call that a monkey? Do not give him one again. Hey, Neville, try an elephant."
2055,77,39,29,"Ron, catch."
2056,77,39,2,I will.
2057,77,39,29,I think we have a winner.
2058,77,39,2,"Oh, don't try one of them. Oh, no. Look at him. His face."
2059,78,32,38,"Welcome, my children. In this room, you shall explore the noble art of Divination. In this room, you shall discover if you possess the Sight. Hello. I am Professor Trelawney. Together we shall cast ourselves into the future. This term, we'll focus on Tasseomancy, the art of reading tea leaves. So please, take the cup of the person sitting opposite you. What do you see? The truth lies buried like a sentence deep within a book, waiting to be read. But first, you must broaden your minds. First, you must look beyond."
2060,78,32,3,What a load of rubbish.
2061,78,32,2,Where did you come from?
2062,78,32,3,Me? I've been here all this time.
2063,78,32,38,"You, boy... Is your grandmother quite well?"
2064,78,32,10,I think so.
2065,78,32,38,"I wouldn't be so sure of that. Give me the cup. Pity. Broaden your minds. Your aura is pulsing, dear. Are you in the beyond? I think you are."
2066,78,32,2,Sure.
2067,78,32,38,Look at the cup. Tell me what you see.
2068,78,32,2,"Oh, yeah. Um... Well, Harry's got sort of a wonky cross. That's trials and suffering. And that there could be the sun and that's happiness. So... you're gonna suffer, but you're gonna be... happy about it."
2069,78,32,38,"Give me the cup. Oh, my dear boy. My dear... you have the Grim."
2070,78,32,126,"The Grin? What's the Grin? Not the Grin, you idiot. The Grim. Taking form of a giant spectral dog. It's among the darkest omens in our world. It's an omen... of death."
2071,78,40,2,You don't think that Grim thing's got anything to do with Sirius Black?
2072,78,40,3,"Oh, honestly, Ron. If you ask me, Divination's a woolly discipline. Now, Ancient Runes, that's a fascinating subject."
2073,78,40,2,Ancient Runes? Exactly how many classes are you taking?
2074,78,40,3,A fair few.
2075,78,40,2,Hang on. That's not possible. Ancient Runes is in the same time as Divination. You have to be in two classes at once.
2076,78,40,3,Don't be silly Ron. How could anyone be in two classes at once? Broaden your minds. Use your Inner Eye to see the future!.
2077,79,40,5,"That's it. Come on, now. Come closer. Less talking, if you don't mind. I got a real treat for you today. A great lesson. So follow me. Right, you lot. Less chattering. Form a group over there. And open your books to page 49."
2078,79,40,12,Exactly how do we do that?
2079,79,40,5,"Just stroke the spine, of course. Goodness me."
2080,79,40,12,"Don't be such a wimp, Longbottom."
2081,79,40,10,I'm okay. Okay.
2082,79,40,3,I think they're funny.
2083,79,40,12,"Oh, yeah. Terribly funny. Really Witty. God, this place has gone to the dogs. Wait until Father hears Dumbledore's got this oaf teaching classes."
2084,79,40,1,"Shut up, Malfoy."
2085,79,40,12,D-Dementor! Dementor!
2086,79,40,3,Just ignore him.
2087,79,40,2,You're supposed to stroke it.
2088,79,40,10,Yeah.
2089,79,40,5,Isn't he beautiful? Say hello to Buckbeak.
2090,79,40,2,"Hagrid, exactly what is that?"
2091,79,40,5,"That, Ron, is a hippogriff. First thing you wanna know about hippogriffs is that they're very proud creatures. Very easily offended. You do not want to insult a hippogriff. It may just be the last thing you ever do. Now, who'd like to come and say hello? Well done, Harry. Well done. Come on now. Now... you have to let him make the first move. It's only polite. So... step up. Give him a nice bow. Then you wait and see if he bows back. If he does, you can go and touch him. If not... Well, we'll get to that later. Just make your bow. Nice and low. Back off, Harry. Back off. Keep still. Keep still. Well done, Harry. Well done. Here, you big brute, you. Right. I think you can go and pat him now. Go on. Don't be shy. Nice and slow, now. Nice and slow. Slow. Not so fast, Harry. Slow down, Harry. That's it... Nice and slow. Now let him come to you. Slowly, now, slowly, slowly... That's it... Yes! Well done! Well done, Harry, well done! I think he may let you ride him now."
2092,79,40,1,What?
2093,79,40,5,Come on.
2094,79,40,1,"Hey, hey, hey!"
2095,79,40,5,"Put you over here, just behind the wing joint. Don't pull out any of his feathers, because he won't thank you for that. Well done, Harry, and well done, Buckbeak."
2096,79,40,2,"That was wicked, Harry!"
2097,79,40,12,"Oh, please."
2098,79,40,5,"Well done, well done. How am I doing me first day?"
2099,79,40,1,"Brilliant, professor."
2100,79,40,12,"Yes you're not dangerous at all, are you, you great ugly brute!"
2101,79,40,5,"Malfoy, no... No! Buckbeak! Whoa, whoa, whoa... Whoa! Buckbeak! Away, you silly creature!"
