ProductKey,WarehouseKey,Date,QuantityOnHand
5,7,2024-08-05,237
5,1,2024-12-26,415
4,8,2024-06-17,333
2,10,2024-08-22,358
1,8,2024-03-29,331
2,1,2024-07-31,361
1,10,2024-12-24,376
1,4,2024-06-24,481
5,9,2024-11-25,99
5,1,2024-09-20,236
1,7,2024-05-06,436
2,4,2024-04-20,145
2,8,2024-03-03,161
5,5,2024-12-17,369
2,5,2024-03-11,372
1,5,2024-07-26,169
5,2,2024-11-04,102
1,6,2024-08-17,126
4,3,2024-05-08,395
4,9,2024-12-01,460
2,5,2024-09-15,396
4,10,2024-04-15,350
4,9,2024-11-25,436
3,8,2024-11-01,294
3,10,2024-10-31,252
4,7,2024-08-29,497
4,5,2024-10-07,167
2,9,2024-12-18,394
4,8,2024-04-11,384
4,7,2024-06-22,267
1,1,2024-08-17,285
5,7,2024-09-27,50
5,8,2024-05-28,50
3,4,2024-11-05,489
4,3,2024-10-17,227
2,10,2024-01-26,404
2,2,2024-11-30,313
1,7,2024-06-03,269
1,1,2024-02-10,64
1,4,2024-07-31,124
3,6,2024-09-04,302
2,5,2024-02-02,112
5,4,2024-12-06,246
1,9,2024-12-06,179
4,2,2024-02-12,343
5,6,2024-01-24,169
1,6,2024-10-25,272
5,8,2024-03-31,395
4,9,2024-12-30,218
5,2,2024-02-03,230
2,5,2024-09-17,110
1,4,2024-12-30,488
5,5,2024-02-08,434
1,3,2024-11-16,365
3,7,2024-11-16,52
4,9,2024-01-12,224
5,7,2024-10-09,401
3,3,2024-09-02,229
5,9,2024-01-13,439
1,4,2024-06-19,359
5,1,2024-07-21,419
5,3,2024-05-24,54
4,8,2024-05-29,395
2,10,2024-10-13,167
5,10,2024-04-21,467
4,2,2024-11-28,456
2,9,2024-06-29,448
4,2,2024-01-17,218
3,9,2024-02-27,247
4,2,2024-07-29,308
5,4,2024-05-17,412
3,8,2024-05-18,300
2,7,2024-02-07,132
1,1,2024-05-25,86
1,5,2024-09-01,481
2,7,2024-02-19,132
5,5,2024-07-31,268
5,6,2024-08-21,125
4,8,2024-07-18,209
3,4,2024-10-24,408
1,10,2024-03-28,282
1,9,2024-02-01,204
1,4,2024-02-09,322
4,10,2024-04-24,228
5,7,2024-05-30,97
1,10,2024-05-27,321
5,4,2024-04-17,51
4,1,2024-07-01,350
4,7,2024-09-29,370
5,3,2024-05-24,58
2,3,2024-03-02,261
1,7,2024-05-15,373
1,4,2024-01-28,422
5,10,2024-11-04,104
3,8,2024-09-18,247
3,4,2024-06-19,264
1,4,2024-02-20,155
2,1,2024-08-13,61
4,2,2024-03-27,321
2,4,2024-03-10,263
1,3,2024-10-15,73
1,9,2024-02-27,425
2,7,2024-04-29,214
2,1,2024-09-24,459
1,4,2024-04-01,235
1,7,2024-03-28,258
5,7,2024-08-19,111
3,9,2024-11-07,51
5,6,2024-07-03,130
2,9,2024-06-14,172
1,3,2024-07-26,186
5,10,2024-06-20,86
2,10,2024-05-28,307
1,5,2024-09-06,313
5,10,2024-11-23,468
4,6,2024-10-13,212
3,5,2024-07-26,168
5,4,2024-03-15,327
3,1,2024-05-06,433
3,4,2024-05-17,131
1,7,2024-03-13,491
4,3,2024-07-24,490
5,9,2024-02-12,103
2,2,2024-10-27,248
5,1,2024-06-28,83
3,8,2024-05-13,255
1,1,2024-02-05,377
4,6,2024-10-27,477
2,4,2024-04-20,146
1,10,2024-05-11,241
3,2,2024-10-09,136
4,9,2024-07-20,232
1,1,2024-04-12,321
2,1,2024-07-27,147
1,5,2024-03-17,319
1,4,2024-06-27,206
2,1,2024-10-26,256
5,7,2024-04-27,154
1,2,2024-10-29,329
4,8,2024-10-23,371
3,5,2024-09-28,65
1,5,2024-04-26,279
4,6,2024-06-14,96
1,1,2024-06-15,380
3,1,2024-04-07,396
3,10,2024-10-26,428
5,3,2024-12-05,292
1,1,2024-07-27,346
2,9,2024-01-27,181
4,3,2024-09-14,318
5,9,2024-10-02,231
3,7,2024-01-15,244
4,6,2024-08-09,142
1,8,2024-02-05,140
5,8,2024-02-09,53
1,2,2024-03-24,183
3,8,2024-09-03,352
1,5,2024-10-24,266
5,5,2024-03-21,214
5,9,2024-03-09,73
1,1,2024-12-30,405
1,9,2024-04-04,99
1,3,2024-08-17,118
5,1,2024-01-25,406
4,10,2024-10-06,70
1,2,2024-03-23,339
3,7,2024-06-27,158
5,10,2024-06-15,454
5,7,2024-06-01,328
3,10,2024-04-26,232
4,9,2024-09-22,137
1,7,2024-07-18,486
4,10,2024-02-25,191
4,3,2024-10-26,55
4,5,2024-10-23,55
2,3,2024-05-15,205
2,8,2024-06-24,203
5,2,2024-10-20,305
2,10,2024-07-17,445
1,1,2024-06-16,59
4,7,2024-07-17,201
1,2,2024-04-18,412
3,1,2024-10-06,96
5,6,2024-02-09,196
3,3,2024-10-06,212
4,7,2024-08-04,103
3,2,2024-11-21,470
3,6,2024-04-16,246
2,4,2024-02-01,221
2,3,2024-11-28,72
1,9,2024-08-27,446
3,5,2024-06-10,226
1,2,2024-05-21,112
5,6,2024-05-31,399
4,2,2024-01-16,52
4,2,2024-11-09,165
4,2,2024-05-11,461
1,4,2024-10-27,325
2,2,2024-06-29,457
1,1,2024-11-19,86
1,8,2024-06-23,318
5,8,2024-09-08,360
5,1,2024-03-20,242
1,4,2024-01-15,136
5,5,2024-08-04,76
5,1,2024-07-30,202
4,2,2024-04-04,472
1,10,2024-06-29,312
4,8,2024-06-06,299
1,10,2024-07-12,371
3,7,2024-05-23,281
4,5,2024-02-24,144
5,1,2024-03-07,498
1,2,2024-03-24,144
5,10,2024-10-27,60
5,6,2024-08-22,140
5,8,2024-11-16,468
1,5,2024-11-14,329
5,10,2024-06-20,150
3,2,2024-01-26,220
3,6,2024-06-30,205
5,6,2024-09-06,114
1,6,2024-03-10,390
3,4,2024-05-29,191
4,5,2024-11-16,178
4,6,2024-10-07,144
3,10,2024-03-17,139
5,10,2024-05-25,255
2,5,2024-03-15,166
4,8,2024-07-06,132
3,1,2024-05-22,97
3,1,2024-05-17,185
4,1,2024-03-06,300
3,5,2024-11-02,209
3,5,2024-07-24,280
3,1,2024-03-28,394
4,7,2024-12-09,424
3,10,2024-06-20,448
2,7,2024-01-18,380
3,6,2024-06-01,339
1,4,2024-09-06,53
1,2,2024-06-03,98
4,8,2024-07-17,235
2,7,2024-08-27,477
3,8,2024-08-07,313
2,2,2024-01-31,338
5,7,2024-02-27,111
4,4,2024-11-19,192
3,3,2024-07-21,86
5,9,2024-10-02,390
1,10,2024-06-24,193
5,1,2024-10-25,172
4,2,2024-03-13,471
3,4,2024-06-09,363
5,6,2024-02-20,277
3,7,2024-06-16,415
4,4,2024-11-06,353
2,8,2024-09-24,266
1,6,2024-03-20,69
4,2,2024-03-09,327
3,1,2024-10-29,375
3,7,2024-01-24,352
5,6,2024-03-10,350
5,3,2024-03-25,127
4,3,2024-05-23,327
4,4,2024-01-26,356
5,9,2024-05-20,176
3,6,2024-04-05,215
4,1,2024-06-29,154
4,4,2024-06-15,350
1,8,2024-01-18,379
1,5,2024-10-26,147
2,1,2024-07-07,254
5,10,2024-04-14,113
5,4,2024-11-07,125
5,7,2024-09-30,397
3,10,2024-12-03,291
5,2,2024-03-16,167
5,9,2024-06-16,466
1,5,2024-06-08,68
2,6,2024-02-24,454
3,7,2024-08-28,77
2,8,2024-08-27,345
1,9,2024-03-08,206
1,1,2024-11-29,416
3,9,2024-05-17,138
4,3,2024-07-07,336
2,4,2024-01-03,197
4,5,2024-06-14,121
3,9,2024-05-16,140
3,1,2024-02-04,297
2,8,2024-09-01,302
1,8,2024-04-04,477
1,5,2024-02-27,455
5,7,2024-09-08,290
4,5,2024-11-25,153
5,2,2024-02-27,443
5,1,2024-12-01,395
4,4,2024-01-08,438
3,5,2024-04-27,170
5,5,2024-04-16,224
1,6,2024-10-14,216
1,8,2024-11-19,238
3,1,2024-05-18,409
2,2,2024-05-06,127
1,2,2024-02-21,223
2,5,2024-06-11,326
1,8,2024-05-13,224
3,8,2024-05-04,473
4,8,2024-07-16,267
2,2,2024-04-22,367
5,9,2024-07-04,140
3,10,2024-11-29,261
1,9,2024-08-15,92
5,2,2024-12-25,109
5,9,2024-01-10,497
4,1,2024-12-03,148
1,1,2024-11-21,497
4,2,2024-09-25,134
5,6,2024-08-04,402
3,8,2024-09-04,253
5,2,2024-12-21,486
1,8,2024-04-28,75
1,8,2024-03-22,315
2,5,2024-01-07,468
1,10,2024-08-12,149
1,8,2024-07-13,113
3,1,2024-10-25,222
3,6,2024-12-27,213
4,2,2024-04-20,81
3,2,2024-02-09,339
3,8,2024-01-23,214
5,3,2024-06-18,480
2,7,2024-11-08,240
4,2,2024-12-17,490
2,5,2024-01-06,461
5,7,2024-09-14,312
4,10,2024-02-14,359
3,3,2024-01-18,468
1,9,2024-09-18,348
2,8,2024-10-02,471
5,3,2024-12-05,385
2,10,2024-12-11,109
5,7,2024-11-29,351
4,5,2024-06-24,86
2,4,2024-05-09,382
1,8,2024-03-03,102
2,2,2024-11-03,99
1,10,2024-11-13,206
3,1,2024-09-15,267
5,9,2024-02-24,429
2,9,2024-07-19,277
3,1,2024-05-04,445
4,8,2024-02-09,250
4,3,2024-11-15,459
5,6,2024-09-11,278
4,9,2024-11-04,376
1,8,2024-06-07,383
5,4,2024-08-02,352
1,5,2024-06-11,453
1,5,2024-04-04,286
1,1,2024-09-14,321
5,6,2024-10-13,110
5,2,2024-12-30,486
3,4,2024-11-20,91
4,8,2024-07-19,488
4,2,2024-08-17,74
3,7,2024-11-22,71
3,2,2024-09-15,276
1,2,2024-05-26,348
4,10,2024-02-08,225
1,10,2024-08-19,320
5,1,2024-08-08,304
5,10,2024-04-22,417
5,5,2024-12-20,473
1,6,2024-07-14,227
3,9,2024-01-07,384
4,10,2024-12-22,287
1,6,2024-11-23,442
3,7,2024-10-03,465
2,1,2024-11-21,197
5,7,2024-09-03,332
1,6,2024-01-17,112
1,8,2024-03-21,338
2,2,2024-01-23,302
1,5,2024-02-18,147
1,7,2024-05-09,178
1,2,2024-11-12,458
2,2,2024-09-20,163
4,9,2024-04-28,285
2,10,2024-12-19,202
2,4,2024-08-01,446
5,8,2024-05-28,287
2,3,2024-07-25,325
5,1,2024-11-01,129
2,10,2024-03-17,481
3,2,2024-07-02,445
4,4,2024-11-15,277
4,10,2024-08-06,437
3,9,2024-06-29,249
3,2,2024-08-21,329
1,4,2024-05-28,135
4,4,2024-12-27,262
1,9,2024-07-10,346
1,6,2024-11-23,476
5,7,2024-04-27,314
4,7,2024-04-10,433
2,3,2024-12-17,417
5,7,2024-07-12,498
1,9,2024-01-17,170
5,1,2024-05-30,211
4,9,2024-11-26,141
5,8,2024-03-04,76
3,3,2024-04-21,89
2,8,2024-07-27,401
5,7,2024-04-20,200
1,6,2024-10-12,367
5,10,2024-02-04,382
1,10,2024-01-07,417
5,1,2024-07-16,400
4,9,2024-10-17,315
5,1,2024-12-11,340
5,6,2024-06-07,180
2,6,2024-11-28,303
3,6,2024-07-30,431
1,7,2024-12-04,245
1,7,2024-05-20,330
2,2,2024-11-09,226
5,5,2024-12-13,445
5,2,2024-10-29,80
3,7,2024-02-09,247
3,5,2024-09-13,124
4,9,2024-02-18,310
1,5,2024-09-11,257
5,7,2024-10-20,224
1,3,2024-07-20,449
4,4,2024-04-07,126
3,3,2024-06-14,267
1,2,2024-11-05,106
2,5,2024-06-29,428
1,2,2024-08-03,231
3,5,2024-12-25,159
4,4,2024-02-07,153
4,4,2024-08-28,287
2,4,2024-03-29,461
4,4,2024-08-26,162
5,3,2024-07-02,133
3,3,2024-04-12,378
4,7,2024-10-06,129
5,5,2024-05-03,190
5,1,2024-08-04,110
3,9,2024-06-10,439
2,6,2024-12-30,138
5,4,2024-02-18,199
3,8,2024-11-26,431
4,10,2024-09-22,143
3,6,2024-01-04,277
2,1,2024-01-08,377
2,1,2024-07-25,438
2,2,2024-06-27,475
3,2,2024-03-30,372
2,2,2024-03-21,262
5,1,2024-07-05,144
1,10,2024-09-09,315
1,4,2024-12-04,174
4,2,2024-08-29,425
1,1,2024-03-15,171
5,5,2024-05-02,499
3,9,2024-02-11,464
4,6,2024-09-21,229
3,7,2024-03-13,85
5,1,2024-12-18,424
5,5,2024-01-14,434
5,7,2024-09-15,148
1,7,2024-12-11,334
5,1,2024-05-21,239
3,6,2024-01-21,118
5,2,2024-05-21,211
5,7,2024-10-12,340
2,2,2024-08-07,453
4,1,2024-10-26,500
4,5,2024-04-23,281
3,1,2024-08-19,263
3,8,2024-06-08,295
1,7,2024-02-01,389
3,4,2024-06-09,245
1,1,2024-11-06,462
3,2,2024-11-30,403
3,2,2024-03-14,338
4,10,2024-05-29,120
5,4,2024-06-17,256
2,3,2024-12-10,422
3,2,2024-05-29,261
3,5,2024-02-27,387
3,9,2024-03-19,135
1,7,2024-04-02,288
2,2,2024-07-03,170
4,3,2024-09-24,392
5,7,2024-03-27,188
3,6,2024-04-27,240
4,3,2024-07-24,387
1,1,2024-06-21,108
1,9,2024-08-17,414
2,7,2024-07-05,489
4,4,2024-02-18,450
5,10,2024-01-17,102
4,6,2024-11-26,191
2,4,2024-07-28,448
1,7,2024-06-05,389
1,5,2024-06-12,443
3,6,2024-10-25,97
5,9,2024-07-08,480
1,9,2024-10-08,199
4,5,2024-03-29,180
1,9,2024-01-21,80
2,2,2024-11-03,333
1,3,2024-09-27,444
3,10,2024-10-13,51
5,7,2024-05-30,149
5,6,2024-01-04,426
2,3,2024-04-22,165
1,4,2024-06-26,222
3,1,2024-03-22,315
4,10,2024-11-13,366
4,5,2024-07-21,299
2,7,2024-09-15,54
4,1,2024-09-20,115
5,2,2024-04-10,172
2,3,2024-01-04,200
5,9,2024-04-06,447
5,9,2024-07-01,420
5,3,2024-01-16,442
3,10,2024-10-31,354
4,10,2024-01-08,418
4,8,2024-04-24,398
5,8,2024-11-16,405
4,10,2024-06-27,151
2,7,2024-11-16,304
5,4,2024-03-18,488
5,5,2024-08-25,101
3,7,2024-03-12,220
4,1,2024-02-03,235
2,2,2024-06-09,299
3,5,2024-02-25,376
1,10,2024-06-09,470
4,8,2024-03-01,427
5,2,2024-05-12,187
5,5,2024-03-09,194
3,6,2024-03-31,156
3,8,2024-10-28,120
3,1,2024-12-29,297
4,3,2024-01-27,283
4,2,2024-03-22,451
5,7,2024-12-06,440
4,9,2024-07-17,94
3,1,2024-06-26,184
1,7,2024-04-14,166
3,9,2024-06-17,245
4,6,2024-08-10,304
1,10,2024-12-10,53
2,1,2024-12-13,431
3,9,2024-10-13,214
5,3,2024-07-09,215
4,1,2024-12-04,390
3,10,2024-09-17,462
5,4,2024-03-25,245
1,5,2024-08-03,93
5,8,2024-04-11,75
2,9,2024-04-01,486
4,4,2024-05-19,244
2,5,2024-10-09,434
4,8,2024-06-02,223
4,9,2024-02-17,267
3,5,2024-10-01,431
5,8,2024-08-19,78
4,6,2024-03-08,200
4,4,2024-12-04,350
1,8,2024-05-16,230
1,5,2024-01-31,367
4,6,2024-03-11,421
2,2,2024-09-24,474
2,1,2024-11-23,112
5,9,2024-10-18,219
1,8,2024-07-09,309
2,9,2024-05-23,170
1,7,2024-06-15,224
4,7,2024-08-21,388
4,7,2024-07-04,319
5,7,2024-06-13,474
4,2,2024-10-24,230
3,7,2024-07-10,496
1,3,2024-09-27,308
3,4,2024-03-15,322
3,2,2024-03-11,407
2,7,2024-08-25,263
4,6,2024-07-13,289
2,9,2024-06-05,366
1,6,2024-04-30,56
2,10,2024-12-26,155
5,10,2024-03-20,231
3,9,2024-08-31,344
4,2,2024-04-14,303
3,1,2024-03-07,394
2,9,2024-10-07,138
2,6,2024-01-06,72
5,1,2024-05-11,246
3,6,2024-07-14,342
1,10,2024-05-24,51
5,5,2024-04-05,484
1,6,2024-01-21,243
5,4,2024-06-05,232
5,5,2024-08-21,380
5,5,2024-08-20,442
1,9,2024-09-20,235
4,6,2024-05-30,187
4,6,2024-04-10,415
3,4,2024-04-25,54
5,8,2024-10-15,263
4,3,2024-07-15,54
2,5,2024-02-01,427
5,10,2024-11-20,397
2,5,2024-10-29,266
1,6,2024-01-18,277
1,6,2024-09-14,333
4,3,2024-01-11,65
1,10,2024-07-10,467
1,4,2024-12-03,274
2,1,2024-07-07,172
4,2,2024-11-13,148
2,10,2024-08-02,309
2,10,2024-05-02,374
3,2,2024-07-01,228
4,10,2024-04-17,354
4,5,2024-06-15,468
5,4,2024-06-28,358
4,4,2024-03-07,167
4,5,2024-04-07,105
2,1,2024-02-28,387
5,10,2024-05-30,189
4,5,2024-12-01,143
4,8,2024-10-24,431
5,8,2024-10-31,212
4,6,2024-08-29,93
3,5,2024-06-17,114
3,9,2024-10-11,208
5,2,2024-02-21,285
2,8,2024-06-22,208
3,10,2024-06-29,329
1,4,2024-12-04,358
4,8,2024-04-18,74
2,6,2024-08-12,187
4,10,2024-01-02,354
2,8,2024-09-11,443
3,7,2024-04-26,402
2,3,2024-02-06,180
5,5,2024-11-20,127
2,2,2024-10-14,479
1,9,2024-02-27,243
1,4,2024-01-21,211
4,1,2024-12-28,419
4,3,2024-07-25,186
3,8,2024-06-01,113
4,3,2024-08-07,205
5,2,2024-07-10,367
3,1,2024-07-08,445
5,6,2024-01-26,293
5,1,2024-12-27,131
5,10,2024-12-27,51
4,2,2024-07-04,112
2,7,2024-05-14,184
2,1,2024-03-17,195
3,8,2024-01-28,439
3,7,2024-07-27,200
2,3,2024-12-23,458
2,6,2024-08-29,311
4,6,2024-09-21,121
2,10,2024-11-04,409
4,4,2024-12-18,84
3,10,2024-10-10,290
1,1,2024-11-22,147
2,6,2024-11-01,413
1,7,2024-07-09,114
3,10,2024-07-24,106
2,3,2024-04-17,386
4,2,2024-01-01,395
4,5,2024-02-26,276
2,5,2024-08-08,65
1,10,2024-01-12,59
3,3,2024-11-22,55
5,10,2024-10-06,244
2,10,2024-05-23,151
3,6,2024-01-05,66
1,5,2024-10-03,436
1,4,2024-10-31,232
3,10,2024-05-12,373
4,4,2024-06-14,80
3,1,2024-03-02,272
5,6,2024-09-18,454
3,5,2024-05-26,293
4,7,2024-10-10,487
1,10,2024-07-12,106
4,5,2024-02-06,348
2,1,2024-11-23,220
2,7,2024-05-24,333
4,10,2024-01-07,444
2,9,2024-09-05,409
4,5,2024-10-11,55
5,6,2024-05-15,276
3,2,2024-07-09,393
2,4,2024-01-05,325
3,1,2024-04-15,461
4,2,2024-02-05,276
4,9,2024-02-17,246
1,10,2024-01-17,164
3,10,2024-07-16,287
2,4,2024-04-06,293
2,2,2024-08-07,144
4,1,2024-06-04,235
5,9,2024-08-14,343
2,1,2024-08-17,79
3,7,2024-03-01,246
5,3,2024-08-27,70
3,6,2024-07-17,290
1,7,2024-08-25,191
1,5,2024-04-21,191
5,6,2024-02-13,384
3,9,2024-05-23,170
5,3,2024-02-14,71
4,3,2024-08-21,242
5,5,2024-09-14,471
2,9,2024-09-11,180
5,6,2024-06-18,62
5,6,2024-11-28,335
3,2,2024-07-10,205
2,6,2024-04-16,211
1,9,2024-04-14,424
3,4,2024-05-06,234
2,4,2024-02-24,416
5,8,2024-09-22,355
1,10,2024-11-16,260
1,6,2024-06-21,239
3,10,2024-04-29,329
4,4,2024-07-31,73
4,6,2024-06-27,339
4,2,2024-06-12,177
5,3,2024-04-06,101
1,6,2024-06-10,289
2,9,2024-02-03,437
3,6,2024-04-02,193
4,4,2024-04-02,379
2,2,2024-02-21,87
1,9,2024-06-06,86
5,2,2024-01-10,156
2,1,2024-09-30,140
5,5,2024-06-05,358
3,5,2024-08-28,53
2,10,2024-02-16,133
4,1,2024-10-03,267
4,4,2024-10-08,339
4,3,2024-12-28,187
4,4,2024-06-07,231
3,2,2024-02-14,76
1,4,2024-06-18,349
3,3,2024-06-15,93
3,8,2024-12-01,494
1,10,2024-06-19,380
5,4,2024-01-25,105
5,7,2024-03-04,371
4,8,2024-08-30,211
1,9,2024-05-31,441
1,4,2024-05-14,208
5,10,2024-04-22,214
4,7,2024-01-13,432
2,5,2024-02-01,490
5,1,2024-05-22,389
4,10,2024-04-02,286
1,5,2024-11-14,307
2,2,2024-12-01,357
2,6,2024-10-16,297
5,9,2024-12-03,460
1,1,2024-04-06,328
2,1,2024-08-05,485
2,4,2024-05-25,425
3,8,2024-09-16,329
5,1,2024-06-12,155
4,8,2024-11-22,346
3,6,2024-09-27,134
3,2,2024-10-10,316
4,10,2024-01-12,124
1,8,2024-09-03,297
4,3,2024-01-24,483
2,3,2024-04-25,328
5,4,2024-03-11,245
2,1,2024-03-26,234
4,6,2024-11-14,164
2,7,2024-09-21,317
1,8,2024-07-11,347
4,6,2024-06-29,478
3,3,2024-09-19,249
5,2,2024-05-06,359
4,8,2024-06-02,71
3,3,2024-04-26,480
5,8,2024-02-28,399
4,9,2024-03-04,86
2,8,2024-01-12,313
2,8,2024-08-10,105
3,4,2024-05-17,126
3,2,2024-05-17,244
3,3,2024-01-26,458
5,7,2024-05-30,435
2,4,2024-09-16,315
2,6,2024-10-27,386
4,10,2024-07-22,153
4,6,2024-04-18,378
4,6,2024-06-28,168
3,6,2024-07-25,53
1,6,2024-11-15,126
3,9,2024-02-06,247
2,7,2024-01-21,166
1,5,2024-09-20,318
1,2,2024-09-27,131
1,6,2024-05-17,268
1,7,2024-05-10,429
1,3,2024-03-31,390
3,7,2024-10-05,481
1,7,2024-05-15,120
5,10,2024-11-30,155
3,9,2024-08-26,480
1,1,2024-02-19,371
3,4,2024-07-13,160
5,10,2024-07-25,386
4,4,2024-12-11,237
4,10,2024-12-17,192
2,8,2024-08-26,142
4,9,2024-09-07,224
5,4,2024-06-18,268
2,6,2024-02-02,346
3,1,2024-02-04,335
3,10,2024-01-09,82
4,5,2024-11-03,121
5,10,2024-02-20,496
1,8,2024-07-20,463
2,1,2024-06-17,407
5,9,2024-06-08,373
5,7,2024-05-10,340
5,5,2024-06-22,209
1,6,2024-10-15,458
4,6,2024-10-05,150
3,1,2024-09-04,110
1,10,2024-12-16,258
4,6,2024-06-09,451
2,7,2024-06-30,76
1,2,2024-05-30,218
3,1,2024-03-06,104
4,7,2024-09-07,316
1,7,2024-08-30,369
5,6,2024-01-24,52
4,4,2024-09-14,297
2,8,2024-10-11,73
1,10,2024-07-15,54
4,6,2024-03-26,481
4,4,2024-02-08,261
4,7,2024-07-11,460
3,4,2024-10-23,498
2,7,2024-09-03,279
4,7,2024-06-09,179
3,1,2024-04-25,438
4,8,2024-06-26,406
1,8,2024-08-25,455
1,6,2024-12-12,393
2,5,2024-09-28,207
3,2,2024-05-18,328
1,3,2024-03-26,436
5,8,2024-05-19,202
2,9,2024-12-02,426
1,6,2024-03-13,292
4,3,2024-12-23,156
1,9,2024-07-14,170
2,8,2024-09-08,200
1,8,2024-06-27,278
3,2,2024-10-23,220
4,7,2024-02-07,422
3,9,2024-06-21,197
2,8,2024-10-28,150
4,5,2024-11-13,438
1,5,2024-08-27,476
2,7,2024-04-09,106
4,7,2024-10-25,431
2,7,2024-06-28,352
3,7,2024-09-09,154
4,8,2024-07-07,426
4,4,2024-11-26,351
5,7,2024-03-26,258
3,1,2024-02-10,199
3,5,2024-12-17,437
5,2,2024-10-26,255
1,9,2024-02-29,498
3,6,2024-09-04,293
5,3,2024-09-16,228
4,3,2024-08-03,320
5,9,2024-08-25,388
3,5,2024-08-04,169
2,2,2024-02-10,390
4,2,2024-06-02,297
4,3,2024-10-15,458
2,2,2024-09-14,192
1,8,2024-12-07,343
1,9,2024-03-03,163
4,10,2024-11-30,489
4,9,2024-09-27,247
3,1,2024-04-10,257
2,5,2024-09-01,200
1,4,2024-05-07,407
5,5,2024-05-01,149
1,1,2024-08-26,324
3,6,2024-05-22,193
3,5,2024-11-15,210
5,7,2024-06-30,276
3,8,2024-08-07,295
5,7,2024-09-07,442
2,9,2024-09-20,290
4,6,2024-11-22,140
1,5,2024-03-08,359
1,5,2024-07-25,98
5,4,2024-06-28,379
3,3,2024-07-24,481
3,3,2024-04-29,213
4,7,2024-04-17,456
1,5,2024-04-15,162
2,7,2024-07-03,234
2,10,2024-02-08,474
1,9,2024-06-19,479
5,7,2024-11-22,244
3,4,2024-05-18,61
4,3,2024-02-28,89
4,10,2024-12-19,419
4,3,2024-05-01,470
5,2,2024-11-22,385
3,1,2024-04-05,238
1,7,2024-11-09,325
3,5,2024-01-31,56
5,5,2024-04-21,75
4,2,2024-05-28,136
2,9,2024-08-07,80
2,4,2024-07-26,173
3,3,2024-05-19,447
1,3,2024-05-24,368
1,5,2024-04-03,67
4,7,2024-08-20,149
2,4,2024-09-20,61
2,7,2024-05-13,121
1,1,2024-04-14,60
3,8,2024-12-31,390
4,1,2024-02-05,102
2,2,2024-05-30,129
2,9,2024-02-23,169
2,2,2024-05-02,471
2,6,2024-02-08,471
3,1,2024-11-19,381
3,5,2024-02-16,318
1,2,2024-05-26,161
2,6,2024-08-29,190
2,7,2024-02-07,188
3,1,2024-10-09,351
3,5,2024-01-24,479
2,2,2024-02-19,286
5,8,2024-05-29,175
2,4,2024-10-29,498
4,1,2024-10-14,290
1,9,2024-12-22,467
3,5,2024-06-12,386
5,3,2024-04-10,401
4,6,2024-01-21,395
5,9,2024-06-16,79
3,8,2024-01-31,157
2,9,2024-07-07,391
3,4,2024-09-24,381
1,3,2024-02-12,400
5,6,2024-02-09,419
5,1,2024-08-23,214
5,10,2024-02-01,314
2,10,2024-04-03,400
4,9,2024-12-03,271
3,5,2024-12-11,75
3,10,2024-04-04,147
4,10,2024-06-03,346
5,1,2024-12-11,274
2,2,2024-06-05,95
2,9,2024-07-14,416
3,1,2024-06-17,361
2,9,2024-11-11,315
3,6,2024-02-10,224
1,2,2024-09-18,187
2,7,2024-08-02,435
2,8,2024-02-01,224
3,6,2024-01-25,234
4,1,2024-12-14,260
2,10,2024-03-02,155
2,6,2024-08-17,178
1,9,2024-10-01,106
4,7,2024-10-27,435
5,4,2024-03-07,197
2,3,2024-12-07,217
3,5,2024-01-17,331
1,4,2024-08-08,181
1,6,2024-02-08,354
1,3,2024-12-11,306
1,10,2024-07-01,150
5,9,2024-11-12,164
4,2,2024-12-29,333
4,9,2024-12-18,416
3,10,2024-05-23,143
2,6,2024-08-11,264
3,10,2024-08-18,402
2,4,2024-02-04,158
2,7,2024-02-12,66
5,10,2024-08-03,200
2,5,2024-04-23,125
1,4,2024-09-27,268
4,5,2024-02-01,104
2,4,2024-09-21,311
5,8,2024-11-17,77
2,9,2024-10-31,341
4,2,2024-09-23,218
1,3,2024-11-17,499
2,10,2024-09-07,473
1,9,2024-06-09,316
3,2,2024-03-20,216
1,8,2024-09-20,77
5,3,2024-08-11,392
1,9,2024-01-29,447
2,7,2024-11-22,249
2,10,2024-03-26,161
2,2,2024-11-07,140
4,3,2024-03-30,271
5,5,2024-02-13,228
5,1,2024-12-12,92
2,2,2024-08-03,425
2,8,2024-11-27,470
3,2,2024-04-17,180
5,8,2024-11-21,318
5,1,2024-11-16,447
5,10,2024-02-13,340
5,2,2024-09-25,252
3,3,2024-06-02,348
2,2,2024-10-10,251
3,10,2024-02-04,199
2,8,2024-07-11,83
3,7,2024-08-08,176
4,5,2024-08-07,479
3,1,2024-08-10,390
3,2,2024-07-14,387
1,2,2024-07-23,239
3,8,2024-12-01,345
3,9,2024-06-27,54
2,3,2024-11-24,496
3,9,2024-10-26,437
4,8,2024-04-17,296
4,6,2024-06-03,465
4,5,2024-09-23,473
5,4,2024-10-01,442
1,9,2024-03-14,182
4,4,2024-08-28,449
5,9,2024-10-02,238
4,7,2024-12-10,368
4,10,2024-05-12,434
4,6,2024-02-19,267
1,9,2024-12-14,430
3,9,2024-11-05,50
1,5,2024-09-13,226
1,7,2024-10-06,99
3,5,2024-06-26,450
2,5,2024-01-04,233
5,5,2024-02-25,118
